Customer ID,Recency,Frequency,Monetary,Average Quantity Per Order,Average Unit Price,Average Discount %,Payment Method Diversity,Product Category Diversity,Cluster
51904,436,1,7261.2,2.0,4034.0,20.0,1,1,2
51905,436,1,235.0,1.0,235.0,0.0,1,1,0
51907,436,1,160.0,1.0,160.0,0.0,1,1,0
51908,84,3,2095.1,1.0,773.67,7.97,2,1,0
51909,436,2,1000.0,3.0,300.0,0.0,1,1,3
51910,436,1,899.0,1.0,899.0,0.0,1,1,0
51911,436,2,1384.0,1.0,692.0,0.0,1,2,0
51912,436,1,475.0,1.0,475.0,0.0,1,1,0
51914,291,7,14675.0,1.14,2168.0,5.37,3,5,1
51915,436,1,199.0,1.0,199.0,0.0,1,1,0
51916,383,2,1486.0,1.0,743.0,0.0,1,1,0
51917,329,3,1505.0,1.0,501.67,0.0,3,1,0
51919,436,5,1012.0,1.2,180.4,0.0,1,3,0
51920,329,3,2299.0,1.0,766.33,0.0,1,1,0
51921,436,1,599.0,1.0,599.0,0.0,1,1,0
51922,436,4,1296.0,1.0,324.0,0.0,1,1,0
51923,436,1,1760.0,1.0,1760.0,0.0,1,1,0
51924,436,6,2916.0,1.0,486.0,0.0,1,3,0
51925,397,4,48375.0,2.75,4500.0,6.25,2,1,3
51926,279,5,13653.45,1.0,3356.4,17.42,2,2,2
51928,278,4,8870.0,1.0,2385.0,2.5,2,2,0
51929,436,3,1300.0,1.0,433.33,0.0,1,2,0
51930,436,3,3654.65,1.0,1282.33,5.0,1,1,0
51931,436,1,899.0,1.0,899.0,0.0,1,1,0
51932,435,3,394.0,1.0,131.33,0.0,1,1,0
51933,436,1,1020.0,6.0,170.0,0.0,1,1,3
51934,436,1,2280.0,2.0,1140.0,0.0,1,1,0
51935,436,2,1194.0,1.0,597.0,0.0,1,1,0
51936,413,7,9114.85,1.86,1349.86,7.06,3,3,1
51937,436,1,1000.0,1.0,1000.0,0.0,1,1,0
51938,403,21,7024.0,2.19,171.0,0.0,2,1,0
51939,436,1,600.0,1.0,600.0,0.0,1,1,0
51940,285,4,42551.25,1.0,11907.25,14.52,3,3,1
51941,436,1,1463.0,1.0,1540.0,5.0,1,1,0
51942,434,9,8132.25,1.44,654.56,2.78,2,1,0
51943,381,2,6926.5,1.0,4419.0,22.7,1,1,2
51944,436,1,690.0,1.0,690.0,0.0,1,1,0
51945,75,53,34617.0,1.06,653.26,0.92,3,4,1
51946,436,1,17510.75,1.0,19485.0,10.1,1,1,2
51947,436,3,35570.2,1.0,12181.67,1.67,2,2,2
51948,436,2,966.6,1.0,537.0,10.0,1,1,0
51949,436,6,2876.0,1.0,479.33,0.0,1,2,0
51950,436,2,3945.0,1.0,1972.5,0.0,1,1,0
51951,436,1,224.1,1.0,249.0,10.0,1,1,0
51952,436,5,2824.0,1.0,564.8,0.0,1,2,0
51953,436,1,1000.0,1.0,1000.0,0.0,1,1,0
51954,16,8,25818.0,1.5,4581.12,12.88,2,4,1
51955,436,1,599.0,1.0,599.0,0.0,1,1,0
51956,436,1,1348.0,1.0,1348.0,0.0,1,1,0
51957,436,1,575.0,1.0,575.0,0.0,1,1,0
51958,45,26,27977.0,1.0,1076.04,0.0,2,2,0
51960,405,3,2097.0,1.0,699.0,0.0,1,1,0
51962,263,4,2174.0,1.0,543.5,0.0,1,1,0
51964,380,9,6674.25,1.0,934.22,16.57,2,4,1
51965,436,2,3149.0,1.0,1574.5,0.0,1,1,0
51966,436,2,2291.25,1.0,1175.0,2.5,2,1,0
51968,402,3,1445.0,1.0,481.67,0.0,1,2,0
51969,436,3,2198.0,1.0,732.67,0.0,1,2,0
51971,436,1,250.0,1.0,250.0,0.0,1,1,0
51973,419,4,4665.35,1.0,1314.25,11.35,2,3,0
51974,436,1,105.3,1.0,117.0,10.0,1,1,0
51975,436,2,2299.0,1.0,1149.5,0.0,1,2,0
51976,200,4,5158.0,1.5,1077.0,0.0,2,2,0
51977,436,1,2099.0,1.0,2099.0,0.0,1,1,0
51978,19,5,23037.25,1.0,4780.4,4.48,2,2,0
51979,436,2,1729.0,1.0,864.5,0.0,1,1,0
51980,391,3,5019.5,1.0,1811.0,3.33,2,2,0
51981,436,2,2621.05,1.0,1379.5,5.0,1,2,0
51982,436,2,1074.0,1.0,537.0,0.0,1,1,0
51986,434,2,1775.0,1.0,887.5,0.0,1,2,0
51987,436,1,2650.0,1.0,2650.0,0.0,1,1,0
51988,436,1,150.0,1.0,150.0,0.0,1,1,0
51989,61,10,5115.3,1.1,487.63,0.0,1,4,0
51990,322,7,2655.0,1.0,379.29,0.0,1,3,0
51991,436,1,143.1,1.0,159.0,10.0,1,1,0
51992,436,2,3159.0,1.0,1579.5,0.0,1,2,0
51993,436,4,1348.2,1.0,374.5,10.0,1,1,0
51994,436,1,432.0,1.0,480.0,10.0,1,1,0
51995,436,3,3225.0,1.0,1075.0,0.0,1,1,0
51996,436,1,499.0,1.0,499.0,0.0,1,1,0
51997,436,1,965.0,1.0,965.0,0.0,1,1,0
51998,436,1,2100.0,1.0,2100.0,0.0,1,1,0
51999,370,7,19355.0,1.0,3550.57,9.5,3,3,1
52000,436,3,2473.0,1.0,824.33,0.0,1,1,0
52001,436,2,865.0,1.0,432.5,0.0,1,2,0
52003,388,4,628.0,1.0,157.0,0.0,1,1,0
52004,435,1,750.0,1.0,750.0,0.0,1,1,0
52007,435,1,690.0,1.0,690.0,0.0,1,1,0
52008,435,3,2239.0,1.0,746.33,0.0,1,1,0
52009,435,2,1684.0,1.0,842.0,0.0,1,2,0
52011,434,2,700.0,1.0,350.0,0.0,1,1,0
52012,19,4,1824.0,1.5,361.0,0.0,1,3,0
52013,435,1,175.0,1.0,175.0,0.0,1,1,0
52014,106,20,8676.9,1.35,363.7,0.0,1,5,0
52015,291,2,2261.0,1.0,1247.5,7.5,2,2,0
52017,435,1,605.0,1.0,605.0,0.0,1,1,0
52018,435,3,4879.1,1.0,1626.37,0.0,1,1,0
52019,435,1,1080.0,1.0,1080.0,0.0,1,1,0
52020,435,1,5350.0,1.0,5350.0,0.0,1,1,0
52021,278,9,5867.0,1.0,651.89,0.0,2,4,1
52022,435,1,1380.0,2.0,690.0,0.0,1,1,0
52023,415,2,3894.0,1.0,1947.0,0.0,1,1,0
52024,435,1,1161.0,1.0,1161.0,0.0,1,1,0
52025,193,25,97223.0,1.24,3563.88,0.0,2,4,1
52026,435,2,3388.0,1.0,1694.0,0.0,1,1,0
52027,435,1,599.0,1.0,599.0,0.0,1,1,0
52028,435,6,1758.0,1.0,293.0,0.0,1,4,0
52029,422,6,3796.0,1.0,632.67,0.0,2,1,0
52030,435,1,690.0,1.0,690.0,0.0,1,1,0
52032,435,3,2797.0,1.0,932.33,0.0,1,2,0
52033,435,1,1000.0,1.0,1000.0,0.0,1,1,0
52034,413,3,4165.0,1.67,1057.0,0.0,1,2,0
52036,435,1,4135.0,1.0,4135.0,0.0,1,1,0
52037,435,1,375.0,1.0,375.0,0.0,1,1,0
52038,435,1,722.0,1.0,722.0,0.0,1,1,0
52039,435,1,670.0,1.0,670.0,0.0,1,1,0
52040,435,1,999.0,1.0,999.0,0.0,1,1,0
52043,25,2,3098.0,1.0,1549.0,0.0,1,2,0
52044,435,1,7100.0,1.0,7100.0,0.0,1,1,0
52045,406,2,3024.0,1.0,1512.0,0.0,1,2,0
52047,397,3,2045.0,1.0,681.67,0.0,1,1,0
52048,28,17,22076.0,1.76,781.0,1.05,4,5,1
52049,435,1,899.0,1.0,899.0,0.0,1,1,0
52050,21,58,27776.0,1.12,460.21,0.49,2,9,1
52051,435,1,2850.0,1.0,2850.0,0.0,1,1,0
52052,435,1,1038.0,2.0,519.0,0.0,1,1,0
52053,435,3,3069.0,1.0,1023.0,0.0,1,1,0
52054,435,2,1290.0,1.0,645.0,0.0,1,1,0
52056,435,1,599.0,1.0,599.0,0.0,1,1,0
52057,435,1,3000.0,1.0,3000.0,0.0,1,1,0
52060,435,1,1340.0,1.0,1340.0,0.0,1,1,0
52061,394,5,3703.0,1.0,740.6,0.0,1,3,0
52062,435,1,690.0,1.0,690.0,0.0,1,1,0
52063,435,2,1498.0,1.0,749.0,0.0,2,1,0
52065,435,1,399.0,1.0,399.0,0.0,1,1,0
52066,435,1,610.0,1.0,610.0,0.0,1,1,0
52067,435,1,2998.0,2.0,1499.0,0.0,1,1,0
52068,435,3,3216.0,1.0,1072.0,0.0,1,2,0
52069,196,2,2764.0,1.0,1382.0,0.0,1,2,0
52070,435,1,1000.0,10.0,100.0,0.0,1,1,3
52071,435,1,399.0,1.0,399.0,0.0,1,1,0
52072,435,1,275.0,1.0,275.0,0.0,1,1,0
52073,435,1,175.0,1.0,175.0,0.0,1,1,0
52074,435,3,860.0,1.0,286.67,0.0,1,1,0
52075,67,2,4828.0,1.0,2414.0,0.0,2,1,0
52077,435,1,275.0,1.0,275.0,0.0,1,1,0
52078,130,2,3275.0,1.0,1637.5,0.0,2,2,0
52079,435,3,1250.0,1.33,360.0,0.0,1,3,0
52080,435,9,3975.0,1.33,334.44,0.0,1,2,0
52081,420,4,3628.0,1.0,907.0,0.0,1,2,0
52082,186,2,2160.0,1.5,720.0,0.0,1,1,0
52083,435,1,690.0,1.0,690.0,0.0,1,1,0
52085,387,2,1355.0,1.0,677.5,0.0,1,1,0
52086,413,3,1047.0,1.0,349.0,0.0,1,2,0
52087,435,2,1033.0,1.0,516.5,0.0,1,2,0
52088,435,1,490.0,2.0,245.0,0.0,1,1,0
52089,435,1,1030.0,1.0,1030.0,0.0,1,1,0
52090,435,1,1200.0,3.0,400.0,0.0,1,1,3
52091,435,1,2145.0,1.0,2145.0,0.0,1,1,0
52093,433,6,7315.0,1.0,1219.17,0.0,2,2,0
52094,435,1,650.0,1.0,650.0,0.0,1,1,0
52095,435,1,700.0,1.0,700.0,0.0,1,1,0
52096,407,2,1498.0,1.0,749.0,0.0,1,1,0
52098,435,9,3054.0,1.0,339.33,0.0,1,2,0
52099,435,1,3000.0,1.0,3000.0,0.0,1,1,0
52100,435,1,599.0,1.0,599.0,0.0,1,1,0
52101,435,1,490.0,1.0,490.0,0.0,1,1,0
52102,435,1,690.0,1.0,690.0,0.0,1,1,0
52103,372,4,2116.0,1.0,529.0,0.0,1,2,0
52104,435,2,1020.0,1.0,510.0,0.0,1,1,0
52106,435,2,679.0,1.0,339.5,0.0,1,2,0
52107,349,3,6795.0,1.0,2265.0,0.0,1,1,0
52108,18,6,6765.0,1.0,1127.5,0.0,2,2,0
52109,379,3,3940.0,1.0,1313.33,0.0,1,1,0
52111,435,1,399.0,1.0,399.0,0.0,1,1,0
52112,435,8,1735.0,1.0,216.88,0.0,1,3,0
52113,396,4,3225.0,1.0,806.25,0.0,1,2,0
52114,435,1,350.0,2.0,175.0,0.0,1,1,0
52115,435,3,1300.0,1.0,433.33,0.0,1,2,0
52116,435,1,1000.0,1.0,1000.0,0.0,1,1,0
52117,367,3,3139.0,1.0,1046.33,0.0,1,3,0
52118,435,1,690.0,1.0,690.0,0.0,1,1,0
52119,435,5,1623.0,1.0,324.6,0.0,1,4,0
52120,244,3,1686.0,1.0,562.0,0.0,1,2,0
52121,6,8,6634.0,1.0,829.25,0.0,1,4,0
52122,435,1,690.0,1.0,690.0,0.0,1,1,0
52123,435,1,714.0,1.0,714.0,0.0,1,1,0
52124,435,1,1500.0,1.0,1500.0,0.0,1,1,0
52125,94,6,2295.3,1.0,428.0,6.07,2,1,0
52126,435,4,8094.0,1.0,2023.5,0.0,1,1,0
52127,435,1,1585.0,1.0,1585.0,0.0,1,1,0
52129,435,1,490.0,1.0,490.0,0.0,1,1,0
52130,435,1,690.0,1.0,690.0,0.0,1,1,0
52131,199,10,7759.0,1.0,775.9,0.0,3,2,1
52133,284,3,12875.0,1.0,4758.33,3.33,2,2,0
52134,435,2,3345.0,1.0,1672.5,0.0,1,2,0
52136,435,1,690.0,1.0,690.0,0.0,1,1,0
52138,435,2,1079.0,1.0,539.5,0.0,1,1,0
52139,358,4,2454.0,1.25,571.75,0.0,1,2,0
52140,202,7,4049.0,1.0,578.43,0.0,1,3,0
52141,434,1,599.0,1.0,599.0,0.0,1,1,0
52142,421,2,1446.0,1.0,723.0,0.0,1,1,0
52143,434,3,1679.0,1.0,559.67,0.0,1,2,0
52144,264,7,3723.0,1.0,531.86,0.0,2,2,0
52145,415,3,4134.0,1.67,815.0,0.0,2,1,0
52146,434,1,1600.0,1.0,1600.0,0.0,1,1,0
52147,405,4,1142.99,1.0,410.75,30.4,1,2,2
52148,434,2,3245.0,1.0,1622.5,0.0,1,1,0
52149,385,6,3735.55,1.0,622.59,0.0,1,2,0
52151,434,1,690.0,1.0,690.0,0.0,1,1,0
52152,399,6,4543.0,1.0,757.17,0.0,1,3,0
52153,434,2,1404.0,1.0,702.0,0.0,1,2,0
52154,434,1,605.0,1.0,605.0,0.0,1,1,0
52155,434,1,1000.0,1.0,1000.0,0.0,1,1,0
52156,434,1,2300.0,1.0,2300.0,0.0,1,1,0
52157,433,2,1380.0,1.0,690.0,0.0,1,1,0
52158,399,1,4500.0,1.0,4500.0,0.0,1,1,0
52159,434,1,599.0,1.0,599.0,0.0,1,1,0
52160,434,2,2450.0,1.5,912.5,0.0,1,2,0
52161,434,1,175.0,1.0,175.0,0.0,1,1,0
52162,434,5,3036.0,1.0,607.2,0.0,1,2,0
52163,365,5,4495.0,1.6,683.0,0.0,1,2,0
52164,434,1,690.0,1.0,690.0,0.0,1,1,0
52165,434,2,15700.0,1.0,7850.0,0.0,1,1,0
52166,434,3,1380.0,1.0,460.0,0.0,1,3,0
52167,434,1,2105.0,1.0,2105.0,0.0,1,1,0
52168,434,1,690.0,1.0,690.0,0.0,1,1,0
52169,434,3,1918.0,1.0,639.33,0.0,1,1,0
52170,365,3,960.0,1.0,320.0,0.0,1,1,0
52171,434,1,550.0,1.0,550.0,0.0,1,1,0
52173,434,2,4885.0,1.0,2442.5,0.0,1,2,0
52174,434,1,599.0,1.0,599.0,0.0,1,1,0
52175,434,1,690.0,1.0,690.0,0.0,1,1,0
52176,434,1,1749.0,1.0,1749.0,0.0,1,1,0
52177,434,2,2090.0,1.0,1045.0,0.0,1,2,0
52178,124,3,1774.0,1.0,591.33,0.0,1,2,0
52181,434,1,275.0,1.0,275.0,0.0,1,1,0
52182,384,3,2745.0,1.0,915.0,0.0,2,1,0
52183,434,1,495.0,1.0,495.0,0.0,1,1,0
52184,434,1,800.0,1.0,800.0,0.0,1,1,0
52185,434,1,599.0,1.0,599.0,0.0,1,1,0
52188,434,1,599.0,1.0,599.0,0.0,1,1,0
52189,434,1,1330.0,1.0,1330.0,0.0,1,1,0
52190,434,2,798.0,1.0,399.0,0.0,2,1,0
52191,434,5,1709.0,1.0,341.8,0.0,1,1,0
52192,434,1,1699.0,1.0,1699.0,0.0,1,1,0
52193,434,1,1000.0,1.0,1000.0,0.0,1,1,0
52194,434,1,275.0,1.0,275.0,0.0,1,1,0
52196,434,1,800.0,1.0,800.0,0.0,1,1,0
52197,434,1,2595.0,1.0,2595.0,0.0,1,1,0
52198,277,2,3009.0,2.0,1329.5,0.0,2,2,0
52199,434,1,936.0,1.0,936.0,0.0,1,1,0
52200,434,1,399.0,1.0,399.0,0.0,1,1,0
52201,159,4,3715.0,1.0,928.75,0.0,1,2,0
52203,392,2,1950.0,1.0,975.0,0.0,1,2,0
52204,434,2,1888.0,1.0,944.0,0.0,1,1,0
52205,434,2,1195.0,1.0,597.5,0.0,1,2,0
52206,434,1,3000.0,1.0,3000.0,0.0,1,1,0
52207,434,1,260.0,1.0,260.0,0.0,1,1,0
52208,434,2,579.0,1.0,289.5,0.0,1,1,0
52209,434,1,6500.0,1.0,6500.0,0.0,1,1,0
52210,434,1,399.0,1.0,399.0,0.0,1,1,0
52211,434,1,1875.0,1.0,1875.0,0.0,1,1,0
52212,418,2,950.0,1.0,475.0,0.0,1,1,0
52213,363,11,13658.0,1.0,1241.64,0.0,1,4,0
52214,434,2,2117.0,1.0,1058.5,0.0,1,1,0
52215,369,3,2848.0,1.33,766.0,0.0,1,1,0
52216,434,1,1499.0,1.0,1499.0,0.0,1,1,0
52217,434,1,773.0,1.0,773.0,0.0,1,1,0
52219,434,1,330.0,1.0,330.0,0.0,1,1,0
52220,434,1,755.0,1.0,755.0,0.0,1,1,0
52221,434,1,1198.0,2.0,599.0,0.0,1,1,0
52222,434,1,345.0,1.0,345.0,0.0,1,1,0
52225,256,3,1960.0,1.0,653.33,0.0,1,3,0
52226,434,1,1445.0,1.0,1445.0,0.0,1,1,0
52227,434,1,350.0,1.0,350.0,0.0,1,1,0
52228,434,1,1000.0,1.0,1000.0,0.0,1,1,0
52229,434,1,1250.0,1.0,1250.0,0.0,1,1,0
52231,433,6,5545.0,1.0,924.17,0.0,1,2,0
52234,278,4,7338.0,1.0,1834.5,0.0,1,1,0
52235,434,1,1995.0,1.0,1995.0,0.0,1,1,0
52236,434,2,1548.0,1.0,774.0,0.0,1,2,0
52237,434,1,599.0,1.0,599.0,0.0,1,1,0
52239,434,1,799.0,1.0,799.0,0.0,1,1,0
52240,418,2,458.0,1.0,229.0,0.0,1,1,0
52241,434,2,824.0,1.0,412.0,0.0,1,1,0
52242,434,1,1500.0,1.0,1500.0,0.0,1,1,0
52243,432,2,1500.0,1.0,750.0,0.0,1,1,0
52244,401,3,7089.0,1.0,2363.0,0.0,2,1,0
52245,434,1,375.0,1.0,375.0,0.0,1,1,0
52246,434,1,670.0,1.0,670.0,0.0,1,1,0
52247,434,1,499.0,1.0,499.0,0.0,1,1,0
52248,434,1,1499.0,1.0,1499.0,0.0,1,1,0
52249,433,2,2574.0,1.0,1287.0,0.0,2,1,0
52250,434,1,1410.0,1.0,1410.0,0.0,1,1,0
52251,434,1,749.0,1.0,749.0,0.0,1,1,0
52252,434,1,1499.0,1.0,1499.0,0.0,1,1,0
52253,434,1,2300.0,1.0,2300.0,0.0,1,1,0
52255,434,1,250.0,1.0,250.0,0.0,1,1,0
52256,434,2,1324.0,1.0,662.0,0.0,1,1,0
52257,434,1,4500.0,1.0,4500.0,0.0,1,1,0
52258,434,3,3749.0,1.0,1249.67,0.0,1,3,0
52260,15,1,3792.0,1.0,3792.0,0.0,1,1,0
52261,433,1,610.0,1.0,610.0,0.0,1,1,0
52262,433,5,7454.0,1.0,1490.8,0.0,1,2,0
52264,433,2,599.0,1.0,299.5,0.0,1,1,0
52266,430,1,1499.0,1.0,1499.0,0.0,1,1,0
52268,433,1,1329.0,1.0,1329.0,0.0,1,1,0
52269,433,1,1350.0,1.0,1350.0,0.0,1,1,0
52270,433,1,999.0,1.0,999.0,0.0,1,1,0
52271,433,1,799.0,1.0,799.0,0.0,1,1,0
52272,407,4,3859.0,1.0,964.75,0.0,2,4,0
52273,433,4,2835.0,1.0,708.75,0.0,1,3,0
52274,433,1,1499.0,1.0,1499.0,0.0,1,1,0
52275,433,2,960.0,2.5,215.0,0.0,1,1,0
52276,433,1,1950.0,1.0,1950.0,0.0,1,1,0
52277,433,1,175.0,1.0,175.0,0.0,1,1,0
52278,433,1,879.0,1.0,879.0,0.0,1,1,0
52279,433,4,1465.0,1.0,366.25,0.0,1,2,0
52280,97,4,4057.0,1.0,1014.25,0.0,1,3,0
52281,433,1,899.0,1.0,899.0,0.0,1,1,0
52282,433,1,990.0,1.0,990.0,0.0,1,1,0
52286,425,7,3991.0,1.0,570.14,0.0,1,2,0
52287,366,2,2615.0,1.5,872.5,0.0,1,2,0
52289,433,6,728.0,1.67,106.67,0.0,1,2,0
52291,433,1,1530.0,1.0,1530.0,0.0,1,1,0
52292,282,3,3074.0,1.0,1024.67,0.0,1,3,0
52293,433,1,399.0,1.0,399.0,0.0,1,1,0
52294,400,3,4317.0,1.0,1439.0,0.0,1,1,0
52295,433,1,4500.0,1.0,4500.0,0.0,1,1,0
52296,433,1,610.0,1.0,610.0,0.0,1,1,0
52298,433,1,1400.0,1.0,1400.0,0.0,1,1,0
52301,433,4,1416.0,1.0,354.0,0.0,1,2,0
52302,433,4,800.0,2.0,150.0,0.0,2,2,0
52303,245,10,4562.0,1.0,476.2,5.13,2,5,1
52304,433,2,848.0,1.0,424.0,0.0,1,1,0
52305,433,1,4500.0,1.0,4500.0,0.0,1,1,0
52306,385,2,701.0,1.0,350.5,0.0,1,2,0
52310,433,1,1250.0,1.0,1250.0,0.0,1,1,0
52311,200,3,2998.0,1.0,999.33,0.0,2,2,0
52313,433,1,350.0,1.0,350.0,0.0,1,1,0
52314,433,1,1225.0,1.0,1225.0,0.0,1,1,0
52315,428,3,1843.0,1.0,614.33,0.0,1,3,0
52316,433,1,895.0,1.0,895.0,0.0,1,1,0
52317,433,1,1199.0,1.0,1199.0,0.0,1,1,0
52318,276,13,60233.0,1.31,5140.69,3.83,3,3,1
52319,418,4,2040.0,1.0,510.0,0.0,1,1,0
52321,404,7,9149.0,1.0,1307.0,0.0,3,3,1
52322,388,4,7888.0,1.0,1972.0,0.0,1,1,0
52324,378,3,2465.0,1.0,821.67,0.0,1,3,0
52327,433,1,6500.0,1.0,6500.0,0.0,1,1,0
52328,433,1,1929.0,1.0,1929.0,0.0,1,1,0
52329,433,4,2676.0,1.0,669.0,0.0,1,2,0
52331,433,1,250.0,1.0,250.0,0.0,1,1,0
52336,433,1,700.0,1.0,700.0,0.0,1,1,0
52337,367,3,1918.0,1.0,639.33,0.0,1,2,0
52339,425,2,2147.0,1.0,1073.5,0.0,1,2,0
52340,139,8,15144.0,1.12,1867.38,0.0,2,2,0
52341,433,2,959.0,1.5,289.5,0.0,1,2,0
52343,433,1,1175.0,1.0,1175.0,0.0,1,1,0
52344,433,3,4150.0,1.0,1383.33,0.0,1,1,0
52345,433,1,580.0,1.0,580.0,0.0,1,1,0
52346,433,2,919.0,1.0,459.5,0.0,1,1,0
52347,210,4,1992.0,1.0,498.0,0.0,2,3,0
52349,417,4,6410.0,1.0,1602.5,0.0,1,1,0
52350,433,1,1500.0,1.0,1500.0,0.0,1,1,0
52351,433,1,1000.0,1.0,1000.0,0.0,1,1,0
52352,433,1,2699.0,1.0,2699.0,0.0,1,1,0
52353,66,6,11181.0,1.0,1863.5,0.0,1,1,0
52354,433,6,14068.0,2.0,1625.67,0.0,1,2,0
52356,433,1,845.0,1.0,845.0,0.0,1,1,0
52357,427,2,3600.0,1.0,1800.0,0.0,1,1,0
52358,433,1,1000.0,1.0,1000.0,0.0,1,1,0
52359,433,1,399.0,1.0,399.0,0.0,1,1,0
52360,432,1,1000.0,1.0,1000.0,0.0,1,1,0
52361,432,1,399.0,1.0,399.0,0.0,1,1,0
52362,432,1,999.0,1.0,999.0,0.0,1,1,0
52363,432,1,360.0,1.0,360.0,0.0,1,1,0
52364,432,4,2723.0,1.0,680.75,0.0,1,1,0
52365,432,1,899.0,1.0,899.0,0.0,1,1,0
52367,86,7,11439.0,1.57,1525.57,0.0,2,5,1
52368,431,2,9000.0,1.0,4500.0,0.0,1,1,0
52369,370,3,2674.0,1.0,891.33,0.0,1,1,0
52370,284,8,6688.65,1.0,913.65,5.68,3,4,1
52371,37,9,11006.15,1.0,1222.91,0.0,1,3,0
52373,16,35,13795.3,1.2,376.66,0.43,3,9,1
52375,376,1,1895.0,1.0,1895.0,0.0,1,1,0
52376,432,1,2069.0,1.0,2069.0,0.0,1,1,0
52378,432,1,350.0,1.0,350.0,0.0,1,1,0
52379,432,1,730.0,1.0,730.0,0.0,1,1,0
52380,300,1,350.0,1.0,350.0,0.0,1,1,0
52381,432,1,4500.0,1.0,4500.0,0.0,1,1,0
52382,432,1,299.0,1.0,299.0,0.0,1,1,0
52383,414,5,5689.0,1.0,1137.8,0.0,1,1,0
52386,432,3,854.0,1.0,284.67,0.0,1,1,0
52388,404,2,1050.0,1.0,525.0,0.0,1,1,0
52389,22,2,875.0,1.5,281.0,0.0,1,1,0
52392,432,2,1045.0,1.0,522.5,0.0,1,2,0
52393,432,2,877.0,1.0,438.5,0.0,1,2,0
52394,432,1,1585.0,1.0,1585.0,0.0,1,1,0
52395,432,1,19.0,1.0,19.0,0.0,1,1,0
52396,432,2,1950.0,1.0,975.0,0.0,1,1,0
52397,432,1,799.0,1.0,799.0,0.0,1,1,0
52398,432,3,850.0,1.33,216.67,0.0,1,1,0
52400,4,39,28060.8,1.31,644.31,2.29,4,8,1
52403,432,1,1512.0,1.0,1890.0,20.0,1,1,2
52404,432,1,699.0,1.0,699.0,0.0,1,1,0
52406,432,1,2438.0,1.0,2438.0,0.0,1,1,0
52408,432,1,145.0,1.0,145.0,0.0,1,1,0
52409,432,8,1670.0,1.12,183.75,0.0,2,1,0
52411,425,5,8397.2,1.0,1941.4,16.0,2,1,2
52412,281,4,3508.0,1.0,877.0,0.0,2,1,0
52413,285,5,6749.0,1.0,1349.8,0.0,2,2,0
52414,432,1,865.0,1.0,865.0,0.0,1,1,0
52416,432,1,490.0,1.0,490.0,0.0,1,1,0
52417,432,1,3185.0,1.0,3185.0,0.0,1,1,0
52419,432,1,444.0,1.0,444.0,0.0,1,1,0
52420,432,1,599.0,1.0,599.0,0.0,1,1,0
52422,432,1,1523.0,1.0,1523.0,0.0,1,1,0
52424,432,1,2250.0,1.0,2250.0,0.0,1,1,0
52425,432,1,1200.0,1.0,1200.0,0.0,1,1,0
52427,432,1,490.0,1.0,490.0,0.0,1,1,0
52428,432,2,1620.0,1.0,810.0,0.0,1,1,0
52429,222,16,41216.8,1.06,2956.75,8.67,2,6,1
52430,432,1,1399.0,1.0,1399.0,0.0,1,1,0
52432,432,1,620.0,2.0,310.0,0.0,1,1,0
52433,432,1,575.0,1.0,575.0,0.0,1,1,0
52434,432,1,145.0,1.0,145.0,0.0,1,1,0
52437,284,3,3998.4,1.0,1332.8,0.0,2,1,0
52438,429,4,4398.0,1.0,1099.5,0.0,1,1,0
52439,417,2,1550.0,1.0,775.0,0.0,1,1,0
52440,380,5,12824.0,1.0,2989.8,9.44,3,3,1
52441,318,7,3444.0,1.0,492.0,0.0,1,1,0
52442,411,1,599.0,1.0,599.0,0.0,1,1,0
52444,431,1,599.0,1.0,599.0,0.0,1,1,0
52445,427,2,1239.0,1.0,619.5,0.0,1,2,0
52446,431,1,1360.0,2.0,680.0,0.0,1,1,0
52448,431,1,2105.0,1.0,2105.0,0.0,1,1,0
52449,431,1,1150.0,1.0,1150.0,0.0,1,1,0
52451,426,14,6762.3,1.07,501.5,8.57,2,2,0
52452,329,6,6994.15,1.0,1298.67,5.0,2,2,0
52453,431,2,3885.0,1.5,1295.0,0.0,1,1,0
52454,431,3,2891.0,1.33,898.33,0.0,1,2,0
52455,431,1,599.0,1.0,599.0,0.0,1,1,0
52457,431,1,15399.0,1.0,15399.0,0.0,1,1,2
52458,431,1,334.0,2.0,167.0,0.0,1,1,0
52459,431,1,1000.0,1.0,1000.0,0.0,1,1,0
52460,431,1,400.0,1.0,400.0,0.0,1,1,0
52461,431,2,4100.0,1.0,2050.0,0.0,1,1,0
52463,431,1,2350.0,1.0,2350.0,0.0,1,1,0
52464,431,12,8524.0,1.0,710.33,0.0,2,2,0
52465,401,3,1889.0,1.0,629.67,0.0,1,2,0
52466,284,24,9983.0,1.04,396.58,0.0,2,4,1
52468,409,1,650.0,1.0,650.0,0.0,1,1,0
52469,431,1,500.0,1.0,500.0,0.0,1,1,0
52470,431,1,350.0,1.0,350.0,0.0,1,1,0
52471,395,7,1925.1,1.14,287.14,28.61,1,2,2
52472,22,22,5599.0,1.0,263.59,1.82,2,8,1
52473,431,1,805.0,1.0,805.0,0.0,1,1,0
52474,431,3,771.0,1.0,257.0,0.0,1,2,0
52475,181,2,1725.0,1.0,862.5,0.0,1,1,0
52477,431,1,1955.0,1.0,1955.0,0.0,1,1,0
52478,431,1,1200.0,1.0,1200.0,0.0,1,1,0
